source, source.label, source.sort
"XA:7805","TKM - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2869
"XA:6417","TKM - ILO - ILO Social Security Inquiry Database",2870
"XA:7931","TKM - ILO - ILO, Xenia Scheil-Adlung, Formal coverage in social health protection",2871
"XA:1987","TKM - ILO - ILO Estimates and Projections",2872
"XX:8126","TKM - OS - World Development Indicators",2873
"XX:13966","TKM - OS - UNICEF and ILO calculations",2874
"BA:3050","TLS - LFS - Labour Force Survey",2875
"BB:7029","TLS - HIES - Living Standard Survey",2876
"AA:7002","TLS - PC - Population census",2877
"FB:5925","TLS - ADM-EOR - Records of the Secretary of Sate for Vocational Training and Employment",2878
"FX:8357","TLS - ADM - Administrative records and related sources",2879
"FX:7388","TLS - ADM - Labour legislation",2880
"XA:7948","TLS - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2881
"XA:6604","TLS - ILO - ILO Social Security Inquiry Database",2882
"XA:2156","TLS - ILO - ILO Estimates and Projections",2883
"XX:8203","TLS - OS - World Development Indicators",2884
"BA:1712","TON - LFS - Labour force survey",2885
"AA:1711","TON - PC - Population Census",2886
"CA:1713","TON - EC - Survey of Industrial Production, Employment and Wages",2887
"GA:2468","TON - CPS - Consumer Price Index",2888
"XA:7924","TON - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2889
"XA:6497","TON - ILO - ILO Social Security Inquiry Database",2890
"XA:2158","TON - ILO - ILO Estimates and Projections",2891
"XX:8089","TON - OS - World Development Indicators",2892
"BA:549","TTO - LFS - Continuous Sample Survey of the Population",2893
"BX:7088","TTO - HS - Household or labour force survey",2894
"AA:1715","TTO - PC - Population Census",2895
"DA:1716","TTO - ES - Labour-related establishment survey",2896
"EA:553","TTO - OE - Draft Estimates of Expenditure for the Financial Year",2897
"FB:555","TTO - ADM-EOR - Trade Union Division of the MLSMED",2898
"FF:554","TTO - ADM-LIR - Annual report of the Labour Inspectorate Division",2899
"FK:552","TTO - ADM-EBR - CSO Business Surveys Establishment Registers",2900
"FX:3267","TTO - ADM - Labour legislation",2901
"FX:1717","TTO - ADM - Labour relations records",2902
"FX:550","TTO - ADM - Occupational Safety and Health Agency, MLSMED",2903
"FX:551","TTO - ADM - Work Stoppage register, Statistical Unit, Research and Planning Division, MLSMED",2904
"FX:6855","TTO - ADM - Records of the Conciliation Unit of the MLSMED",2905
"GA:2470","TTO - CPS - Index of Retail Prices",2906
"XA:7923","TTO - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2907
"XA:6606","TTO - ILO - ILO Social Security Inquiry Database",2908
"XA:2160","TTO - ILO - ILO Estimates and Projections",2909
"XX:8205","TTO - OS - World Development Indicators",2910
"BA:743","TUN - LFS - Enquête nationale sur la population et l'emploi",2911
"BX:6389","TUN - HS - Enquête sur la transition de l'école vers la vie active",2912
"AA:1718","TUN - PC - Recensements de population",2913
"EB:7786","TUN - Other - World Bank (2006), République Tunisienne, Etude du secteur de la santé",2914
"FA:1721","TUN - ADM-IR - Fichiers des assurances",2915
"FF:1723","TUN - ADM-LIR - Dossiers de l'inspection du travail",2916
"FX:3265","TUN - ADM - Labour legislation",2917
"FX:1725","TUN - ADM - Fichiers des relations du travail",2918
"FX:1724","TUN - ADM - Autres fichiers administratifs et sources connexes",2919
"GA:2467","TUN - CPS - Indice spécifique des prix à la consommation",2920
"XA:7922","TUN - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2921
"XA:6444","TUN - ILO - ILO Social Security Inquiry Database",2922
"XA:2162","TUN - ILO - ILO Estimates and Projections",2923
"XX:8128","TUN - OS - World Development Indicators",2924
"XX:14022","TUN - OS - UNICEF and ILO calculations",2925
"BA:2256","TUR - LFS - EU Labour Force Survey",2926
"BA:622","TUR - LFS - Household Labour Force Survey",2927
"BB:3068","TUR - HIES - Income and Living Conditions Survey",2928
"AA:1726","TUR - PC - Population Census",2929
"DA:1728","TUR - ES - Annual Survey of Manufacturing Industry",2930
"DA:13354","TUR - ES - Labour Cost Survey",2931
"DA:506","TUR - ES - Structure of Earnings Survey",2932
"EA:8358","TUR - OE - Combination of different sources",2933
"FA:1729","TUR - ADM-IR - Social Insurance Institution reports",2934
"FF:508","TUR - ADM-LIR - General Report of Labour Inspection",2935
"FX:13347","TUR - ADM - Administrative records of the national statistical office",2936
"FX:3263","TUR - ADM - Labour legislation",2937
"FX:507","TUR - ADM - Records from the Ministry of Labour and Social Security",2938
"GA:509","TUR - CPS - Consumer Price Index",2939
"FX:14053","TUR - ADM - Work permit records, Ministry of Labour and Social Security",2940
"XA:7918","TUR - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2941
"FJ:14051","TUR - ADM-PR - Address Based Population Registration System",2942
"FX:14054","TUR - ADM - International Migration Statistics, Ministry of Interior",2943
"XA:6608","TUR - ILO - ILO Social Security Inquiry Database",2944
"XA:2164","TUR - ILO - ILO Estimates and Projections",2945
"XX:8207","TUR - OS - World Development Indicators",2946
"XX:8035","TUR - OS - OECD estimates",2947
"BB:14047","TUV - HIES - Household Income and Expenditure Survey",2948
"AA:1732","TUV - PC - Population Census",2949
"GA:2268","TUV - CPS - Consumer Price Index",2950
"XA:7916","TUV - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2951
"XA:6499","TUV - ILO - ILO Social Security Inquiry Database",2952
"BA:1733","TWN - LFS - Labour force survey",2953
"DA:1734","TWN - ES - Labour-related establishment survey",2954
"FF:1735","TWN - ADM-LIR - Labour inspectorate records",2955
"FX:13422","TWN - ADM - Administrative records",2956
"FX:3261","TWN - ADM - Labour legislation",2957
"GA:2309","TWN - CPS - Consumer Price Index",2958
"XA:6610","TWN - ILO - ILO Social Security Inquiry Database",2959
"XA:8368","TWN - ILO - ILO Estimates and Projections",2960
"BA:1743","TZA - LFS - Labour Force Survey",2961
"BB:2542","TZA - HIES - National Panel Survey",2962
"BX:6387","TZA - HS - School to work transition survey",2963
"AA:1742","TZA - PC - Population Census",2964
"DA:2543","TZA - ES - Employment and Earnings survey",2965
"DA:1744","TZA - ES - Labour-related establishment survey",2966
"EA:8356","TZA - OE - Special data collection",2967
"FI:2207","TZA - ADM-RWO - Records of the Trade Union Congress of Tanzania",2968
"FX:3259","TZA - ADM - Labour legislation",2969
"GA:2270","TZA - CPS - Consumer Price Index",2970
"XA:7820","TZA - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2971
"XA:6501","TZA - ILO - ILO Social Security Inquiry Database",2972
"XA:2166","TZA - ILO - ILO Estimates and Projections",2973
"XX:8058","TZA - OS - World Development Indicators",2974
"XX:8034","TZA - OS - African Health Economics and Policy Association (AfHEA)",2975
"XX:13985","TZA - OS - UNICEF and ILO calculations",2976
"BA:13047","UGA - LFS - National Labour Force",2977
"BA:5853","UGA - LFS - Urban Labour Force Survey",2978
"BB:268","UGA - HIES - Uganda National Household Survey",2979
"BX:6390","UGA - HS - School to work transition survey",2980
"AA:1745","UGA - PC - Population Census",2981
"EA:3525","UGA - OE - Mid-year population projections",2982
"EB:7784","UGA - Other - Health Insurance Matrix for Selected sub-Saharan African Countries: Ethiopia, Ghana, Liberia, Nigeri",2983
"FX:3258","UGA - ADM - Labour legislation",2984
"FX:1747","UGA - ADM - Other administrative records and related sources",2985
"FX:796","UGA - ADM - Records of workers' organizations and registries from ministries/inspectorates",2986
"GA:2472","UGA - CPS - Consumer Price Index",2987
"XA:7910","UGA - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",2988
"XA:6614","UGA - ILO - ILO Social Security Inquiry Database",2989
"XA:2168","UGA - ILO - ILO Estimates and Projections",2990
"XX:8209","UGA - OS - World Development Indicators",2991
"XX:14024","UGA - OS - UNICEF and ILO calculations",2992
"BA:475","UKR - LFS - Labour force survey",2993
"BB:474","UKR - HIES - State survey of household income and expenditure",2994
"BX:6391","UKR - HS - School to work transition survey",2995
"AA:1748","UKR - PC - Population Census",2996
"DA:477","UKR - ES - Labour cost survey",2997
"DA:5913","UKR - ES - Survey of enterprises on matters pertaining to labor statistics",2998
"DA:7342","UKR - ES - Survey on wages of employees by gender, age, education and occupational group",2999
"DA:478","UKR - ES - Report on occupational injuries",3000
"EA:1750","UKR - OE - Official Estimates",3001
"EB:7339","UKR - Other - Reporting of the public authority",3002
"EB:7791","UKR - Other - USAID, Ukraine Health System Assessment",3003
"FF:1752","UKR - ADM-LIR - Labour inspectorate records",3004
"FI:658","UKR - ADM-RWO - Annual reports of Ukrainian trade unions",3005
"FX:3257","UKR - ADM - Labour legislation",3006
"FX:1753","UKR - ADM - Labour relations records",3007
"GA:2471","UKR - CPS - Consumer Price Index",3008
"XA:7914","UKR - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",3009
"XA:6446","UKR - ILO - ILO Social Security Inquiry Database",3010
"XA:2170","UKR - ILO - ILO Estimates and Projections",3011
"XX:8130","UKR - OS - World Development Indicators",3012
"XX:13954","UKR - OS - UNICEF and ILO calculations",3013
"BA:348","URY - LFS - Encuesta Continua de Hogares",3014
"AA:1757","URY - PC - Censos de población",3015
"DA:1759","URY - ES - Encuesta de establecimientos relacionada con el trabajo",3016
"DA:350","URY - ES - Programa de Modernización de las Relaciones Laborales de la Universidad Católica del Uruguay",3017
"EA:107","URY - OE - Estimaciones para las Memorias anuales del MTSS",3018
"FA:6643","URY - ADM-IR - Registros del Banco de Seguros del Estado",3019
"FI:351","URY - ADM-RWO - Registros de la Central Nacional de Trabajadores",3020
"FX:106","URY - ADM - Registro del personal de Recursos Humanos del MTSS",3021
"FX:1762","URY - ADM - Registros administrativos y fuentes relacionades",3022
"GA:2474","URY - CPS - Indice de los precios del consumo",3023
"XA:7909","URY - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",3024
"XA:6503","URY - ILO - ILO Social Security Inquiry Database",3025
"XA:2172","URY - ILO - ILO Estimates and Projections",3026
"XA:3162","URY - ILO - ILO SIALC Estimates",3027
"XX:8211","URY - OS - World Development Indicators",3028
"BA:453","USA - LFS - Current Population Survey",3029
"AA:1763","USA - PC - Population Census",3030
"CA:1764","USA - EC - Labour-related establishment survey",3031
"DA:1765","USA - ES - Current Employment Statistics survey",3032
"DA:458","USA - ES - Survey of Occupational Injuries and Illnesses",3033
"DA:456","USA - ES - Occupational Employment Statistics Survey",3034
"FF:2586","USA - ADM-LIR - Wage and Hour Division Records 'WHISARD'",3035
"FX:3516","USA - ADM - CBP, QBLS and USDA Census of Agriculture",3036
"FX:457","USA - ADM - Census of Fatal Occupational Injuries",3037
"FX:3517","USA - ADM - OSHA Directorate of Enforcement Programs",3038
"FX:3255","USA - ADM - Labour legislation",3039
"FX:2528","USA - ADM - Work Stoppages Program",3040
"GA:454","USA - CPS - Consumer Price Index",3041
"GA:2473","USA - CPS - Consumer Price Index - Wage earners",3042
"JA:3382","USA - SNA - National Accounts",3043
"XA:7905","USA - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",3044
"XA:6618","USA - ILO - ILO Social Security Inquiry Database",3045
"XA:2174","USA - ILO - ILO Estimates and Projections",3046
"XX:8091","USA - OS - World Development Indicators",3047
"XX:8032","USA - OS - OECD estimates",3048
"BX:13423","UZB - HS - General Household Survey",3049
"DA:1768","UZB - ES - Labour-related establishment survey",3050
"EA:1769","UZB - OE - Official Estimates",3051
"FB:1770","UZB - ADM-EOR - Registered unemployment",3052
"FX:12977","UZB - ADM - Administrative records of migration, Agency Foreign Labour Migration Affairs",3053
"FX:3317","UZB - ADM - Labour legislation",3054
"XA:7901","UZB - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",3055
"XA:6419","UZB - ILO - ILO Social Security Inquiry Database",3056
"XA:2176","UZB - ILO - ILO Estimates and Projections",3057
"XX:8213","UZB - OS - World Development Indicators",3058
"AA:1771","VCT - PC - Population Census",3059
"EA:7118","VCT - OE - Official estimates",3060
"EB:7770","VCT - Other - The Economic Commission for Latin America , Saint Vincent and The Grenadines Country Poverty Assessment",3061
"FA:9","VCT - ADM-IR - National Insurance Services records",3062
"FB:7128","VCT - ADM-EOR - Employment official records",3063
"FF:1773","VCT - ADM-LIR - Labour inspectorate records",3064
"FX:1774","VCT - ADM - Other administrative records and related sources",3065
"GA:2475","VCT - CPS - Index of Retail Prices",3066
"XA:7899","VCT - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",3067
"XA:6620","VCT - ILO - ILO Social Security Inquiry Database",3068
"XA:2178","VCT - ILO - ILO Estimates and Projections",3069
"XX:8132","VCT - OS - World Development Indicators",3070
"BA:382","VEN - LFS - Encuesta de Hogares por Muestreo",3071
"AA:1775","VEN - PC - Censos de población",3072
"EA:1778","VEN - OE - Estimaciones oficiales",3073
"FA:1779","VEN - ADM-IR - Registros de seguros",3074
"FF:386","VEN - ADM-LIR - Registros del Ministerio del Poder Popular para el Trabajo y Seguridad Social",3075
"FI:385","VEN - ADM-RWO - Registros de Delegados(as) de Prevención y Representantes del Empleador(a)",3076
"FX:1780","VEN - ADM - Registros de inspección del trabajo",3077
"GA:12899","VEN - CPS - Consumer Price Index",3078
"GA:2476","VEN - CPS - Indice de precios al consumidor para el Area Metropolitana de Caracas",3079
"XA:7997","VEN - ILO - ILO (2008), Social health Protection: An ILO strategy towards universal access to health care",3080
"XA:7894","VEN - ILO - ILO calculations based on WHO National Health Accounts and Global Health Observatory",3081
"XA:6505","VEN - ILO - ILO Social Security Inquiry Database",3082
"XA:2180","VEN - ILO - ILO Estimates and Projections",3083
"XX:8215","VEN - OS - World Development Indicators",3084
"BA:1782","VGB - LFS - Labour force survey",3085
"AA:1781","VGB - PC - Population Census",3086
"DA:25","VGB - ES - Development Planning Unit establishment survey",3087
"DA:1783","VGB - ES - Labour-related establishment survey",3088
"GA:2477","VGB - CPS - Consumer Price Index",3089
"XA:6622","VGB - ILO - ILO Social Security Inquiry Database",3090
"AA:32","VIR - PC - Census for the U.S. Virgin Islands",3091
"DA:1784","VIR - ES - Current Employment Statistics Program",3092
"GA:2267","VIR - CPS - Consumer Price Index",3093
"XA:2182","VIR - ILO - ILO Estimates and Projections",3094
